id,neighbourhood_cleansed,latitude,longitude,calculated_host_listings_count,price,property_type,room_type,availability_365,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,instant_bookable,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,Standardization_Category,Standardization_Score,Neighborhood_Category,Neighborhood_Impact
12196813,Élysée,48.86885,2.31403,1,,2,3,364,4,1.0,0,1,5,1.0,1.0,1,1,200,4.68,4.79,4.97,4.96,1.76,,,,
12198163,Élysée,48.87176,2.32448,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,0,1,4.0,4.0,4.0,5.0,0.01,,,,
12217315,Élysée,48.87147,2.30743,11,,2,3,353,1,0.06,0,1,3,1.0,1.0,10,0,5,4.6,5.0,5.0,5.0,0.04,,,,
12237327,Élysée,48.87195,2.32626,1,,2,3,82,3,1.0,1,1,4,2.0,1.0,5,0,37,4.97,4.89,5.0,4.89,0.33,,,,
12264956,Élysée,48.86711,2.30962,1,,2,3,325,3,1.0,0,1,2,1.0,1.0,5,0,72,4.9,5.0,4.96,4.94,0.65,,,,
12575495,Élysée,48.87952,2.30603,1,,2,3,358,0,1.0,0,1,4,2.0,1.0,1,0,5,5.0,5.0,5.0,5.0,0.04,,,,
12461590,Élysée,48.88072,2.31899,1,,1,2,0,0,1.0,0,1,2,1.0,1.0,4,0,4,4.75,4.25,5.0,4.75,0.05,,,,
12490398,Élysée,48.87256,2.30756,4,,2,3,20,4,1.0,0,1,6,2.0,1.0,3,0,21,4.67,4.86,4.95,4.81,0.19,,,,
12593463,Élysée,48.87466,2.30069,1,,2,3,346,0,1.0,0,1,2,1.0,1.0,365,1,206,4.54,4.61,4.75,4.96,1.81,,,,
12666900,Élysée,48.86749,2.30813,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,1,30,4.83,4.97,4.9,4.97,0.27,,,,
12505796,Élysée,48.87392,2.31547,1,,2,3,365,0,1.0,0,1,6,3.0,1.0,365,0,59,4.81,4.88,4.83,4.86,0.53,,,,
12682231,Élysée,48.87251,2.3008,1,,2,3,364,0,1.0,0,0,2,1.0,1.0,365,0,15,4.27,4.0,4.8,4.87,0.21,,,,
12661406,Élysée,48.87197,2.30819,1,,2,3,0,4,1.0,0,1,5,1.0,1.0,3,0,68,4.82,4.66,4.91,4.93,0.6,,,,
12925207,Élysée,48.87294,2.32323,1,,1,2,0,0,1.0,0,0,2,1.0,1.0,1,0,25,4.8,4.96,5.0,5.0,0.22,,,,
12826279,Élysée,48.87552,2.31561,1,,2,3,141,4,1.0,0,0,5,4.0,1.0,30,0,3,5.0,5.0,5.0,4.5,0.03,,,,
12845041,Élysée,48.87969,2.31908,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13050861,Élysée,48.87853,2.3031,1,,2,3,0,0,1.0,0,0,4,1.0,1.0,365,0,15,4.53,4.71,4.87,4.87,0.13,,,,
13051365,Élysée,48.87322,2.31385,1,,2,3,313,4,1.0,1,1,5,2.0,1.0,3,1,203,4.94,4.94,4.99,4.96,1.8,,,,
13053546,Élysée,48.87062,2.32271,1,,2,3,0,0,1.0,0,1,2,2.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13253141,Élysée,48.88164,2.32703,1,,2,3,0,0,1.0,0,0,2,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13275499,Élysée,48.87685,2.29764,1,,2,3,0,0,1.0,0,1,3,2.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13181865,Élysée,48.87435,2.30627,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,365,0,1,5.0,5.0,5.0,5.0,0.01,,,,
13257209,Élysée,48.88014,2.32377,1,,2,3,11,0,1.0,0,1,4,1.0,1.0,4,0,8,4.5,5.0,5.0,4.75,0.07,,,,
13293072,Élysée,48.88147,2.32677,1,,1,2,0,0,1.0,0,1,2,1.0,1.0,2,0,1,5.0,4.81,5.0,4.0,0.01,,,,
13262896,Élysée,48.8715,2.30861,11,,2,3,360,1,0.06,0,1,5,2.0,1.0,10,0,5,3.8,3.6,4.0,4.4,0.04,,,,
13295529,Élysée,48.87165,2.30358,1,,2,3,362,2,0.5,0,1,4,1.0,1.0,1,0,128,4.76,4.63,4.96,4.94,1.14,,,,
13365316,Élysée,48.87946,2.31831,1,,2,3,0,0,1.0,0,0,8,4.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13389863,Élysée,48.87444,2.30618,2,,2,3,14,0,1.0,0,1,6,2.0,1.0,7,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13344259,Élysée,48.87391,2.31431,36,,2,3,332,4,1.0,0,1,6,2.0,1.0,2,1,190,4.53,4.63,4.71,4.87,1.69,,,,
13519930,Élysée,48.87077,2.3117,1,,2,3,138,4,1.0,0,1,3,1.0,1.0,4,0,128,4.88,4.91,4.97,4.99,1.16,,,,
13600836,Élysée,48.88133,2.32265,1,,2,3,0,0,1.0,0,0,2,1.0,1.0,365,0,2,4.5,4.0,5.0,4.5,0.02,,,,
13602090,Élysée,48.86662,2.30371,19,,2,3,88,4,1.0,0,1,3,1.0,1.0,3,1,410,4.87,4.86,4.91,4.99,3.74,,,,
13705258,Élysée,48.88314,2.32604,1,,2,3,107,4,0.83,1,1,6,3.0,1.0,3,0,46,4.89,4.54,4.98,5.0,0.41,,,,
13713039,Élysée,48.87262,2.32647,1,,2,3,0,0,1.0,0,0,2,2.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13586390,Élysée,48.87389,2.30162,1,,2,3,0,0,1.0,0,0,3,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13658730,Élysée,48.8766,2.30331,1,,1,2,0,0,1.0,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13736006,Élysée,48.8825,2.32245,1,,2,3,0,0,1.0,0,0,4,1.0,1.0,365,0,10,4.5,4.78,4.8,4.9,0.09,,,,
13756206,Élysée,48.87859,2.31675,1,,2,3,70,4,1.0,1,1,2,1.0,1.0,3,0,33,4.79,4.85,4.76,4.88,1.94,,,,
13872071,Élysée,48.8802,2.31887,1,,2,3,0,0,1.0,0,1,6,3.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13813405,Élysée,48.87934,2.32421,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,5,1,7,4.14,3.29,4.14,5.0,0.06,,,,
13956913,Élysée,48.88069,2.32527,1,,2,3,0,0,1.0,0,0,4,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
13989978,Élysée,48.87637,2.30077,1,,2,3,356,3,1.0,0,1,1,1.0,1.0,2,0,71,4.66,4.66,4.83,4.9,0.65,,,,
14193443,Élysée,48.88181,2.32376,6,,2,3,0,0,1.0,0,1,2,1.0,1.0,1,0,35,4.63,4.57,4.8,4.74,0.32,,,,
14230902,Élysée,48.8758,2.32293,13,,2,3,317,4,1.0,1,1,2,1.0,1.0,1,1,51,4.78,4.76,4.8,4.98,0.46,,,,
14114356,Élysée,48.87074,2.31054,1,,1,2,0,0,1.0,0,1,2,1.0,1.0,5,1,0,4.82,4.81,4.93,4.97,0.0,,,,
14275153,Élysée,48.87524,2.29784,1,,2,3,82,3,1.0,1,1,2,1.0,1.0,31,0,60,4.97,4.93,4.95,4.98,0.55,,,,
14173173,Élysée,48.88114,2.32556,1,,2,3,0,0,1.0,0,0,4,1.0,1.0,365,1,3,4.67,4.67,5.0,4.67,0.03,,,,
14066049,Élysée,48.88085,2.31701,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,0,9,4.78,4.56,5.0,4.67,0.08,,,,
14175814,Élysée,48.87162,2.32295,1,,2,3,265,0,1.0,1,1,4,2.0,1.0,60,0,2,5.0,5.0,5.0,5.0,0.16,,,,
14178982,Élysée,48.87266,2.31673,1,,2,3,0,0,1.0,0,1,4,2.0,1.0,6,1,20,4.85,4.45,4.95,5.0,0.18,,,,
14358983,Élysée,48.86622,2.30627,1,,2,3,305,4,1.0,1,0,2,1.0,1.0,3,0,72,4.89,4.81,4.97,4.94,0.69,,,,
14628856,Élysée,48.88266,2.32511,2,,1,2,0,0,1.0,0,1,1,1.0,1.0,2,0,9,5.0,5.0,5.0,5.0,0.11,,,,
14753339,Élysée,48.86987,2.30077,1,,2,3,0,0,1.0,0,0,2,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
14540984,Élysée,48.87559,2.31905,1,,2,3,281,4,1.0,0,1,4,2.0,1.0,3,1,192,4.77,4.76,4.76,4.86,1.76,,,,
14791770,Élysée,48.8713,2.31318,1,,2,3,215,4,1.0,0,1,2,1.0,1.0,3,0,43,4.6,4.56,4.81,4.81,0.39,,,,
14574055,Élysée,48.87239,2.30413,1,,1,2,0,0,1.0,0,0,2,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
15013954,Élysée,48.87485,2.29672,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,365,0,40,4.73,4.88,4.84,4.97,0.37,,,,
15107916,Élysée,48.87615072833637,2.3044798190763043,1,,2,3,17,2,1.0,1,1,2,1.0,1.0,3,0,36,4.89,4.74,5.0,5.0,1.5,,,,
15110831,Élysée,48.87123,2.32469,3,,2,3,170,4,1.0,1,1,1,1.0,1.0,30,0,33,4.61,4.58,4.73,4.94,0.3,,,,
14852046,Élysée,48.87648,2.30534,1,,2,3,363,3,1.0,0,1,6,3.0,1.0,4,0,19,4.95,4.95,5.0,4.95,0.17,,,,
15131768,Élysée,48.87289,2.30782,25,,2,3,287,2,0.64,0,1,5,3.0,1.0,90,0,0,4.82,4.81,4.93,4.97,0.0,,,,
15593539,Élysée,48.86662,2.30371,19,,2,3,28,4,1.0,0,1,4,2.0,1.0,3,1,312,4.83,4.81,4.87,4.95,3.66,,,,
15281334,Élysée,48.8699968,2.3107555,1,,2,3,281,2,0.6,0,1,2,1.0,1.0,3,0,12,4.5,4.83,4.67,4.83,0.68,,,,
15637733,Élysée,48.88043,2.31589,1,,2,3,196,0,1.0,0,1,1,1.0,1.0,365,0,89,4.98,4.98,4.99,4.88,0.83,,,,
15646678,Élysée,48.87116,2.3118,1,,2,3,0,0,1.0,0,0,2,1.0,1.0,365,0,2,4.5,4.0,5.0,5.0,0.02,,,,
15462775,Élysée,48.87139272812901,2.303544895918109,1,,2,3,252,3,1.0,1,1,2,1.0,1.0,5,0,67,4.97,4.91,5.0,4.95,0.62,,,,
15673624,Élysée,48.86637,2.30919,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,5,0,35,4.69,4.57,4.91,4.94,0.33,,,,
15487716,Élysée,48.87513,2.3047,3,,3,3,0,0,1.0,0,1,4,2.0,1.0,1,0,39,4.41,4.64,4.54,4.9,0.36,,,,
16021074,Élysée,48.87212792280855,2.3020436310900245,1,,2,3,358,0,1.0,0,1,6,3.0,1.0,4,0,0,4.82,4.81,4.93,4.97,0.0,,,,
15881622,Élysée,48.87222,2.31741,19,,2,3,174,4,0.98,1,1,4,2.0,1.0,4,0,22,4.91,4.95,4.95,4.95,0.21,,,,
15899428,Élysée,48.88069,2.31705,1,,2,3,0,0,1.0,0,0,2,1.0,1.0,365,0,4,4.75,4.5,5.0,5.0,0.04,,,,
16045277,Élysée,48.88156,2.32531,1,,2,3,109,3,1.0,1,1,3,1.0,1.0,30,0,38,4.87,4.74,5.0,4.97,0.36,,,,
16219495,Élysée,48.87442,2.30751,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,1,33,4.36,3.94,4.73,4.97,0.31,,,,
16331783,Élysée,48.87479094551512,2.3038890361785747,2,,2,3,343,3,1.0,1,1,4,1.0,1.0,2,0,120,4.48,4.4,4.77,4.88,1.13,,,,
16433885,Élysée,48.87558,2.32274,26,,2,3,294,4,1.0,0,1,4,1.0,1.0,1,1,37,4.54,4.65,4.86,4.89,0.48,,,,
16539736,Élysée,48.87306,2.29916,1,,1,2,0,0,1.0,0,0,3,1.0,1.0,7,0,0,4.82,4.81,4.93,4.97,0.0,,,,
17118376,Élysée,48.87606,2.31269,1,,2,3,162,0,1.0,0,1,7,3.0,1.0,5,0,7,4.86,5.0,5.0,5.0,0.07,,,,
17369914,Élysée,48.86768,2.29973,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,30,0,21,4.76,4.88,4.75,4.94,0.21,,,,
17548344,Élysée,48.8737,2.31038,1,,2,3,0,0,1.0,0,0,1,1.0,1.0,365,1,0,4.82,4.81,4.93,4.97,0.0,,,,
17477446,Élysée,48.869555,2.301328,1,,2,3,365,4,1.0,0,1,6,2.0,1.0,1,0,58,4.97,4.92,4.96,5.0,0.56,,,,
17746348,Élysée,48.87365,2.3079,1,,2,3,211,4,1.0,1,1,4,2.0,1.0,5,0,268,4.99,4.98,4.99,4.97,2.64,,,,
17510295,Élysée,48.87558,2.32274,26,,2,3,312,4,1.0,0,1,4,1.0,1.0,1,1,93,4.55,4.6,4.65,4.77,0.9,,,,
17760915,Élysée,48.86961,2.32221,4,,3,2,0,0,1.0,0,0,2,1.0,1.0,1,0,7,4.43,4.14,4.71,4.71,0.08,,,,
17769356,Élysée,48.87402,2.32514,1,,2,3,335,3,1.0,0,0,1,1.0,1.0,30,0,10,4.2,4.4,4.2,4.8,0.13,,,,
17784695,Élysée,48.87219,2.31582,1,,1,2,0,0,1.0,0,1,2,1.0,1.0,2,0,67,4.85,4.88,4.94,4.97,0.66,,,,
17874094,Élysée,48.87188,2.30462,1,,2,3,0,0,1.0,0,0,4,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
18074771,Élysée,48.87815,2.29854,1,,2,3,0,0,1.0,0,0,2,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
18245894,Élysée,48.87992,2.32065,1,,2,3,0,0,1.0,0,1,4,3.0,1.0,6,1,6,5.0,5.0,5.0,5.0,0.06,,,,
18205045,Élysée,48.87639,2.3058,3,,1,2,204,4,1.0,1,1,2,1.0,1.0,2,0,227,4.89,4.67,4.98,4.96,2.3,,,,
18543640,Élysée,48.87658,2.32676,1,,2,3,0,0,1.0,0,1,4,2.0,1.0,365,1,4,4.5,4.25,5.0,5.0,0.04,,,,
18301068,Élysée,48.87022,2.31004,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
18341049,Élysée,48.88173080316449,2.323665669768625,1,,2,3,274,4,1.0,0,0,2,1.0,1.0,30,1,26,4.38,4.42,4.73,4.76,0.26,,,,
18592217,Élysée,48.87339,2.30201,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,0,11,4.55,4.09,4.36,5.0,0.11,,,,
18501263,Élysée,48.87357,2.31131,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,365,0,34,4.56,4.71,4.82,4.84,0.34,,,,
18627010,Élysée,48.87103,2.3037,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,7,0,2,4.5,3.5,5.0,5.0,0.03,,,,
18861731,Élysée,48.86721,2.30242,1,,2,3,0,3,1.0,0,1,4,2.0,1.0,4,0,13,5.0,5.0,5.0,5.0,0.13,,,,
18733658,Élysée,48.88051,2.32301,1,,2,3,0,0,1.0,0,0,6,2.0,1.0,7,0,18,4.89,4.56,5.0,5.0,0.18,,,,
18679358,Élysée,48.86802,2.30585,25,,2,3,364,2,0.64,0,1,4,2.0,1.0,90,0,6,4.67,4.83,5.0,4.83,0.06,,,,
18680077,Élysée,48.8714,2.31847,1,,2,3,0,0,1.0,0,0,2,1.0,1.0,365,0,3,5.0,4.33,4.67,5.0,0.03,,,,
18689741,Élysée,48.88056,2.32531,3,,2,3,0,4,1.0,0,1,1,1.0,1.0,365,0,1,5.0,5.0,5.0,5.0,0.01,,,,
18797660,Élysée,48.88092,2.32322,1,,2,3,246,4,1.0,1,1,6,2.0,1.0,5,0,127,4.98,4.98,4.99,4.92,1.27,,,,
18985577,Élysée,48.8674,2.30633,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,365,0,83,4.94,4.92,4.95,4.98,0.83,,,,
19154606,Élysée,48.87258,2.30434,1,,2,3,326,4,1.0,1,1,6,1.0,1.0,1,1,743,4.81,4.7,4.97,4.85,7.42,,,,
19099840,Élysée,48.87055,2.30995,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,4,0,29,4.97,4.9,5.0,5.0,0.29,,,,
19268981,Élysée,48.87054,2.29785,130,,2,3,0,2,0.58,0,0,3,1.0,1.0,30,0,8,3.5,3.88,4.57,4.38,0.08,,,,
19116969,Élysée,48.88185,2.32264,10,,2,3,151,4,1.0,1,1,6,2.0,1.0,5,0,11,4.82,4.82,4.73,4.45,0.12,,,,
19373778,Élysée,48.86995,2.30895,1,,2,3,173,3,0.75,0,1,4,2.0,1.0,2,0,27,4.67,4.56,4.48,4.81,0.27,,,,
19237646,Élysée,48.88126,2.32004,1,,2,3,73,3,1.0,1,1,4,2.0,1.0,3,0,59,4.9,4.76,4.98,4.98,0.59,,,,
19424607,Élysée,48.87743,2.29978,1,,2,3,0,0,1.0,0,0,2,2.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
19444226,Élysée,48.8661,2.30978,57,,2,3,0,0,1.0,0,0,4,1.0,1.0,1,1,100,4.37,4.22,4.59,4.85,1.0,,,,
19504460,Élysée,48.87293,2.31659,1,,2,3,0,0,1.0,0,0,4,1.0,1.0,365,0,5,4.6,4.8,4.8,5.0,0.05,,,,
19463468,Élysée,48.86862,2.30573,90,,2,3,365,2,0.74,0,1,4,2.0,1.0,30,0,4,4.75,4.0,3.75,4.0,0.04,,,,
19482743,Élysée,48.88189,2.3253,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
19689279,Élysée,48.87295,2.32052,3,,1,2,0,0,1.0,0,1,2,3.0,1.0,1,0,2,4.5,4.5,5.0,5.0,0.02,,,,
19567542,Élysée,48.88076,2.31293,1,,2,3,0,0,1.0,0,0,4,1.0,1.0,3,0,29,4.55,4.52,4.52,4.93,0.3,,,,
19657406,Élysée,48.87442,2.30357,1,,2,3,0,0,1.0,0,1,4,2.0,1.0,5,0,47,4.87,4.81,4.98,5.0,0.49,,,,
19657742,Élysée,48.87679,2.29836,12,,2,3,0,0,1.0,0,0,4,3.0,1.0,5,0,3,3.33,3.33,3.0,4.67,0.03,,,,
19670127,Élysée,48.87885,2.31845,1,,2,3,0,0,1.0,0,1,7,4.0,1.0,7,0,13,4.77,4.69,4.77,4.83,0.13,,,,
19673508,Élysée,48.87641,2.30763,1,,1,2,329,4,1.0,0,1,1,1.0,1.0,15,0,21,4.48,4.48,4.95,5.0,0.21,,,,
19728487,Élysée,48.87553,2.32238,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,1,2,4.0,4.5,5.0,5.0,0.02,,,,
19755546,Élysée,48.87382,2.32036,3,,1,2,0,0,1.0,0,1,2,1.0,1.0,1,0,2,5.0,5.0,5.0,5.0,0.02,,,,
19755723,Élysée,48.87306,2.32076,3,,1,2,0,0,1.0,0,1,2,1.0,1.0,1,0,4,4.75,4.5,5.0,4.75,0.04,,,,
19795939,Élysée,48.88299,2.32526,1,,2,3,154,2,0.9,0,1,1,1.0,1.0,3,0,164,4.27,4.16,4.56,4.83,1.68,,,,
20159456,Élysée,48.87888,2.32064,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,365,1,4,4.75,4.5,5.0,5.0,0.04,,,,
20080633,Élysée,48.86950323194023,2.303792945036612,1,,2,3,365,0,1.0,0,1,2,1.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
20022170,Élysée,48.87414,2.31912,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,0,1,5.0,5.0,5.0,5.0,0.01,,,,
20174468,Élysée,48.86742,2.30047,1,,2,3,326,4,1.0,0,0,2,1.0,1.0,2,0,98,4.85,4.8,4.77,5.0,1.07,,,,
20262163,Élysée,48.86934,2.31387,1,,2,3,157,1,0.4,0,0,2,1.0,1.0,5,0,9,4.33,3.67,4.78,4.78,0.09,,,,
20267185,Élysée,48.88224,2.32359,1,,2,3,0,4,1.0,0,1,1,1.0,1.0,5,0,21,4.95,4.95,5.0,4.86,0.21,,,,
20218377,Élysée,48.87242,2.30171,2,,2,3,160,4,1.0,0,1,4,2.0,1.0,3,1,47,4.81,4.7,4.91,4.98,0.48,,,,
20320861,Élysée,48.87041,2.32067,1,,2,3,48,3,1.0,0,0,3,4.0,1.0,30,0,5,4.2,3.8,4.0,4.8,0.05,,,,
20471723,Élysée,48.87019892548594,2.31626771001908,1,,2,3,83,2,1.0,0,1,6,3.0,1.0,5,0,0,4.82,4.81,4.93,4.97,0.0,,,,
20241076,Élysée,48.86982,2.3096,2,,2,3,334,3,0.9,0,1,2,1.0,1.0,5,0,55,4.45,4.45,4.6,4.96,0.56,,,,
20414473,Élysée,48.88016,2.32467,1,,2,3,0,0,1.0,0,1,2,2.0,1.0,3,0,25,4.92,4.92,5.0,4.92,0.26,,,,
20605635,Élysée,48.86911,2.30412,1,,2,3,132,4,1.0,0,0,2,1.0,1.0,30,0,67,4.91,4.78,4.99,4.91,0.69,,,,
20781169,Élysée,48.88059599322112,2.3262313069013665,1,,2,3,160,0,1.0,0,1,4,2.0,1.0,1,0,2,5.0,5.0,5.0,5.0,0.12,,,,
21067601,Élysée,48.8798,2.31556,1,,2,3,270,0,1.0,0,1,5,2.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
20929848,Élysée,48.87883,2.31866,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,365,0,2,4.5,4.5,5.0,5.0,0.02,,,,
20816563,Élysée,48.87468,2.32281,1,,2,3,0,0,1.0,0,1,4,2.0,1.0,5,0,14,4.86,4.93,4.86,4.93,0.15,,,,
21250979,Élysée,48.87991,2.31665,1,,2,3,167,3,1.0,0,1,2,1.0,1.0,5,0,164,4.67,4.71,4.82,4.92,1.71,,,,
21202743,Élysée,48.88092,2.31447,1,,2,3,0,0,1.0,0,1,4,3.0,1.0,365,1,0,4.82,4.81,4.93,4.97,0.0,,,,
21465041,Élysée,48.87683,2.32195,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
21329599,Élysée,48.87517,2.31393,90,,2,3,280,2,0.74,0,1,4,2.0,1.0,30,0,4,4.0,4.5,3.5,5.0,0.06,,,,
21659430,Élysée,48.8729,2.32027,1,,2,2,0,0,1.0,0,1,2,1.0,1.0,1,0,107,4.92,4.93,4.92,4.96,1.13,,,,
21673538,Élysée,48.87067,2.30792,1,,2,3,360,4,0.83,1,1,6,3.0,1.0,3,0,78,4.43,4.41,4.59,4.91,0.83,,,,
21834117,Élysée,48.878143,2.299082,1,,2,3,150,3,1.0,1,1,2,1.0,1.0,5,0,111,4.99,4.96,4.97,4.99,1.17,,,,
21857142,Élysée,48.86935043334961,2.2996649742126465,2,,2,3,300,4,1.0,1,1,2,1.0,1.0,2,1,313,4.85,4.84,4.85,4.95,3.31,,,,
22025788,Élysée,48.87197,2.31073,1,,2,3,0,0,1.0,0,0,4,2.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
21769040,Élysée,48.87304,2.30232,5,,2,3,0,0,1.0,0,1,4,2.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
21780368,Élysée,48.87131,2.30736,8,,2,3,285,4,1.0,1,1,10,4.0,1.0,1,0,774,4.69,4.74,4.91,4.91,8.13,,,,
22398638,Élysée,48.88278,2.32454,1,,2,3,0,0,1.0,0,1,1,1.0,1.0,5,0,85,4.61,4.38,4.88,4.93,0.92,,,,
22398948,Élysée,48.87523,2.32026,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,4,0,19,4.89,5.0,5.0,5.0,0.22,,,,
22133154,Élysée,48.876,2.32293,1,,2,3,179,2,0.67,0,0,4,1.0,1.0,2,0,0,4.82,4.81,4.93,4.97,0.0,,,,
22511432,Élysée,48.87965,2.31951,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,15,0,9,5.0,4.78,5.0,5.0,0.1,,,,
22521435,Élysée,48.87874,2.32263,1,,2,3,88,0,1.0,0,1,2,2.0,1.0,365,0,1,4.0,5.0,4.0,5.0,0.01,,,,
22647020,Élysée,48.87388,2.31213,1,,2,3,9,4,0.9,0,0,4,2.0,1.0,3,1,84,4.81,4.53,4.97,4.92,0.9,,,,
22667883,Élysée,48.87453,2.30386,38,,2,3,355,4,1.0,0,1,2,1.0,1.0,30,0,25,4.36,4.36,4.56,4.68,0.27,,,,
22828500,Élysée,48.8762,2.3141,2,,2,3,271,4,1.0,1,1,4,1.0,1.0,30,0,15,4.53,4.33,4.67,4.87,0.17,,,,
22669204,Élysée,48.87324,2.3074,1,,1,2,142,1,0.0,0,1,6,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
22889414,Élysée,48.87438,2.30174,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,3,0,49,4.39,4.53,4.57,4.86,0.53,,,,
23036313,Élysée,48.86776,2.30437,2,,2,3,0,0,1.0,0,0,2,1.0,1.0,4,0,8,5.0,5.0,5.0,4.88,0.09,,,,
23118333,Élysée,48.88233,2.32463,1,,2,3,225,3,1.0,1,1,5,2.0,1.0,2,0,105,4.95,4.99,4.95,4.93,1.16,,,,
23316029,Élysée,48.87168,2.3137,1,,2,3,0,0,1.0,0,1,3,1.0,1.0,2,0,1,5.0,5.0,5.0,5.0,0.01,,,,
23321708,Élysée,48.87182,2.32107,4,,3,1,0,0,1.0,0,0,1,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
23322168,Élysée,48.87145,2.32114,4,,3,1,0,0,1.0,0,0,1,1.0,1.0,365,0,4,5.0,4.75,5.0,5.0,0.05,,,,
23101918,Élysée,48.87148,2.32281,4,,3,1,0,0,1.0,0,0,2,1.0,1.0,365,0,9,4.33,4.67,5.0,5.0,0.11,,,,
23369363,Élysée,48.86965,2.32318,1,,2,3,0,4,1.0,0,1,7,4.0,1.0,1,1,37,4.78,4.73,4.76,5.0,0.41,,,,
23274321,Élysée,48.87236,2.30495,1,,2,3,0,0,1.0,0,0,4,2.0,1.0,365,1,0,4.82,4.81,4.93,4.97,0.0,,,,
23464119,Élysée,48.87459,2.30174,1,,2,3,365,0,1.0,0,1,4,1.0,1.0,365,0,89,4.8,4.72,4.78,4.99,0.98,,,,
23474118,Élysée,48.87324142456055,2.301635980606079,1,,2,3,229,0,1.0,0,1,6,2.0,1.0,1,0,77,4.53,4.53,4.77,4.97,0.88,,,,
23769001,Élysée,48.87881,2.31431,1,,2,3,359,2,1.0,0,1,8,5.0,1.0,7,0,24,4.96,4.92,4.92,4.96,0.27,,,,
23811283,Élysée,48.87215,2.31011,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,365,1,0,4.82,4.81,4.93,4.97,0.0,,,,
23709163,Élysée,48.87125,2.31459,16,,2,3,295,1,0.0,0,1,3,1.0,1.0,2,0,1,5.0,4.0,5.0,5.0,0.02,,,,
24225710,Élysée,48.8758,2.30928,1,,2,3,19,4,1.0,1,1,2,1.0,1.0,1,0,68,4.96,4.99,4.99,4.97,0.76,,,,
24239004,Élysée,48.876,2.317,370,,2,3,363,4,1.0,0,1,4,2.0,1.0,3,1,7,4.29,4.43,4.14,4.71,0.08,,,,
24132831,Élysée,48.87299,2.31248,102,,2,3,364,2,0.53,0,1,3,1.0,1.0,30,0,6,4.17,4.17,4.17,4.67,0.07,,,,
